last_yearmonth,this_yearmonth,sn_gubun,pass_gubun,carge_gubun,area_gubun,arvl_type,nation_gubun,nation_code,area_code,area_name,area_listorder,nation_name,pass,cargo,nation_code_b,flight_cnt,year_month,year,month,category_name
,,,,,,,,06#401,06,대양주,6,호주,5923,532,06#401,102,201801,2018,1,정기-환승여객-도착
,,,,,,,,07#144,07,기타,7,아랍에미레이트,892,493,07#144,97,201801,2018,1,정기-환승여객-도착
,,,,,,,,07#508,07,기타,7,에티오피아,7,39,07#508,18,201801,2018,1,정기-환승여객-도착
,,,,,,,,07#114,07,기타,7,이스라엘,627,35,07#114,13,201801,2018,1,정기-환승여객-도착
,,,,,,,,07#130,07,기타,7,카타르,83,148,07#130,52,201801,2018,1,정기-환승여객-도착
,,,,,,,,,,전체 합계,0,,340583,46990,총계,17991,201802,2018,2,정기-환승여객-도착
,,,,,,,,01#115,01,일본,1,일본,59740,9369,01#115,4639,201802,2018,2,정기-환승여객-도착
,,,,,,,,02#141,02,중국,2,중국,71691,7613,02#141,3908,201802,2018,2,정기-환승여객-도착
,,,,,,,,03#125,03,아시아,3,네팔,1015,68,03#125,16,201802,2018,2,정기-환승여객-도착
,,,,,,,,03#107,03,아시아,3,대만,2078,2022,03#107,799,201802,2018,2,정기-환승여객-도착
,,,,,,,,03#120,03,아시아,3,라오스,354,261,03#120,144,201802,2018,2,정기-환승여객-도착
,,,,,,,,03#122,03,아시아,3,마카오,196,325,03#122,200,201802,2018,2,정기-환승여객-도착
,,,,,,,,03#123,03,아시아,3,말레이시아,1714,1029,03#123,367,201802,2018,2,정기-환승여객-도착
,,,,,,,,03#124,03,아시아,3,몰디브공화국,268,16,03#124,12,201802,2018,2,정기-환승여객-도착
,,,,,,,,03#143,03,아시아,3,몽골,2266,211,03#143,63,201802,2018,2,정기-환승여객-도착
,,,,,,,,03#106,03,아시아,3,미얀마,783,116,03#106,28,201802,2018,2,정기-환승여객-도착
,,,,,,,,03#137,03,아시아,3,베트남,18514,3866,03#137,1391,201802,2018,2,정기-환승여객-도착
,,,,,,,,03#105,03,아시아,3,브루나이,1,11,03#105,8,201802,2018,2,정기-환승여객-도착
,,,,,,,,03#133,03,아시아,3,스리랑카,468,27,,,201802,2018,2,정기-환승여객-도착
,,,,,,,,03#132,03,아시아,3,싱가포르,5047,762,03#132,252,201802,2018,2,정기-환승여객-도착
,,,,,,,,03#110,03,아시아,3,인도,3736,267,03#110,76,201802,2018,2,정기-환승여객-도착
,,,,,,,,03#111,03,아시아,3,인도네시아,4991,435,03#111,152,201802,2018,2,정기-환승여객-도착
,,,,,,,,03#142,03,아시아,3,캄보디아,2349,371,03#142,152,201802,2018,2,정기-환승여객-도착
,,,,,,,,03#135,03,아시아,3,태국,21905,2815,03#135,797,201802,2018,2,정기-환승여객-도착
,,,,,,,,03#128,03,아시아,3,필리핀,26689,2966,03#128,988,201802,2018,2,정기-환승여객-도착
,,,,,,,,03#109,03,아시아,3,홍콩,5440,1654,03#109,808,201802,2018,2,정기-환승여객-도착
,,,,,,,,04#219,04,미주,4,멕시코,119,54,04#219,26,201802,2018,2,정기-환승여객-도착
,,,,,,,,04#227,04,미주,4,미국,63497,4761,04#227,1064,201802,2018,2,정기-환승여객-도착
,,,,,,,,04#206,04,미주,4,캐나다,8355,827,04#206,104,201802,2018,2,정기-환승여객-도착
,,,,,,,,05#316,05,유럽,5,네덜란드,763,199,05#316,40,201802,2018,2,정기-환승여객-도착
,,,,,,,,05#317,05,유럽,5,노르웨이,0,0,05#317,12,201802,2018,2,정기-환승여객-도착
,,,,,,,,05#308,05,유럽,5,독일,1253,682,05#308,178,201802,2018,2,정기-환승여객-도착
,,,,,,,,05#331,05,유럽,5,러시아,5911,514,05#331,276,201802,2018,2,정기-환승여객-도착
,,,,,,,,05#313,05,유럽,5,룩셈부르크,0,0,05#313,12,201802,2018,2,정기-환승여객-도착
,,,,,,,,05#303,05,유럽,5,벨기에,0,0,05#303,3,201802,2018,2,정기-환승여객-도착
,,,,,,,,05#321,05,유럽,5,스웨덴,0,0,05#321,7,201802,2018,2,정기-환승여객-도착
,,,,,,,,05#322,05,유럽,5,스위스,81,81,05#322,16,201802,2018,2,정기-환승여객-도착
,,,,,,,,05#320,05,유럽,5,스페인,212,116,05#320,36,201802,2018,2,정기-환승여객-도착
,,,,,,,,05#342,05,유럽,5,아제르바이잔,0,0,05#342,14,201802,2018,2,정기-환승여객-도착
,,,,,,,,05#305,05,유럽,5,영국,1584,383,05#305,84,201802,2018,2,정기-환승여객-도착
,,,,,,,,05#302,05,유럽,5,오스트리아,148,65,05#302,12,201802,2018,2,정기-환승여객-도착
,,,,,,,,05#338,05,유럽,5,우즈베키스탄,561,239,05#338,36,201802,2018,2,정기-환승여객-도착
,,,,,,,,05#312,05,유럽,5,이탈리아,854,332,05#312,75,201802,2018,2,정기-환승여객-도착
,,,,,,,,05#326,05,유럽,5,체코,443,117,05#326,27,201802,2018,2,정기-환승여객-도착
,,,,,,,,05#149,05,유럽,5,카자흐스탄,280,79,05#149,24,201802,2018,2,정기-환승여객-도착
,,,,,,,,05#235,05,유럽,5,키르기즈스탄,0,0,,,201802,2018,2,정기-환승여객-도착
,,,,,,,,05#136,05,유럽,5,튀르키예,654,329,05#136,74,201802,2018,2,정기-환승여객-도착
,,,,,,,,05#329,05,유럽,5,폴란드,32,88,05#329,20,201802,2018,2,정기-환승여객-도착
,,,,,,,,05#307,05,유럽,5,프랑스,1948,475,05#307,83,201802,2018,2,정기-환승여객-도착
,,,,,,,,05#306,05,유럽,5,핀란드,67,182,05#306,28,201802,2018,2,정기-환승여객-도착
,,,,,,,,06#227_01,06,대양주,6,괌,2226,780,06#227_01,326,201802,2018,2,정기-환승여객-도착
,,,,,,,,06#407,06,대양주,6,뉴질랜드,1587,143,06#407,28,201802,2018,2,정기-환승여객-도착
,,,,,,,,06#227_00,06,대양주,6,사이판,6150,351,06#227_00,158,201802,2018,2,정기-환승여객-도착
,,,,,,,,06#415,06,대양주,6,팔라우,1384,34,06#415,24,201802,2018,2,정기-환승여객-도착
,,,,,,,,06#403,06,대양주,6,피지,1685,38,06#403,12,201802,2018,2,정기-환승여객-도착
,,,,,,,,06#227_02,06,대양주,6,하와이,6702,692,06#227_02,144,201802,2018,2,정기-환승여객-도착
,,,,,,,,06#401,06,대양주,6,호주,3501,423,06#401,84,201802,2018,2,정기-환승여객-도착
,,,,,,,,07#144,07,기타,7,아랍에미레이트,659,538,07#144,88,201802,2018,2,정기-환승여객-도착
,,,,,,,,07#508,07,기타,7,에티오피아,11,44,07#508,16,201802,2018,2,정기-환승여객-도착
,,,,,,,,07#114,07,기타,7,이스라엘,544,40,07#114,12,201802,2018,2,정기-환승여객-도착
,,,,,,,,07#130,07,기타,7,카타르,127,182,07#130,48,201802,2018,2,정기-환승여객-도착
,,,,,,,,,,전체 합계,0,,343251,48840,총계,19843,201803,2018,3,정기-환승여객-도착
,,,,,,,,01#115,01,일본,1,일본,52822,9133,01#115,5073,201803,2018,3,정기-환승여객-도착
,,,,,,,,02#141,02,중국,2,중국,36684,8514,02#141,4410,201803,2018,3,정기-환승여객-도착
,,,,,,,,03#125,03,아시아,3,네팔,1631,83,03#125,17,201803,2018,3,정기-환승여객-도착
,,,,,,,,03#107,03,아시아,3,대만,3516,2002,03#107,878,201803,2018,3,정기-환승여객-도착
,,,,,,,,03#120,03,아시아,3,라오스,462,292,03#120,156,201803,2018,3,정기-환승여객-도착
,,,,,,,,03#122,03,아시아,3,마카오,107,295,03#122,180,201803,2018,3,정기-환승여객-도착
,,,,,,,,03#123,03,아시아,3,말레이시아,1942,1078,03#123,393,201803,2018,3,정기-환승여객-도착
,,,,,,,,03#124,03,아시아,3,몰디브공화국,95,22,03#124,13,201803,2018,3,정기-환승여객-도착
,,,,,,,,03#143,03,아시아,3,몽골,2446,241,03#143,70,201803,2018,3,정기-환승여객-도착
,,,,,,,,03#106,03,아시아,3,미얀마,899,115,03#106,31,201803,2018,3,정기-환승여객-도착
,,,,,,,,03#137,03,아시아,3,베트남,29507,5057,03#137,1558,201803,2018,3,정기-환승여객-도착
,,,,,,,,03#105,03,아시아,3,브루나이,2,12,03#105,9,201803,2018,3,정기-환승여객-도착
,,,,,,,,03#133,03,아시아,3,스리랑카,262,30,,,201803,2018,3,정기-환승여객-도착
,,,,,,,,03#132,03,아시아,3,싱가포르,3842,889,03#132,279,201803,2018,3,정기-환승여객-도착
,,,,,,,,03#110,03,아시아,3,인도,6535,367,03#110,82,201803,2018,3,정기-환승여객-도착
,,,,,,,,03#111,03,아시아,3,인도네시아,4903,453,03#111,155,201803,2018,3,정기-환승여객-도착
,,,,,,,,03#142,03,아시아,3,캄보디아,2804,318,03#142,142,201803,2018,3,정기-환승여객-도착
,,,,,,,,03#135,03,아시아,3,태국,21124,2868,03#135,842,201803,2018,3,정기-환승여객-도착
,,,,,,,,03#128,03,아시아,3,필리핀,29909,2964,03#128,1073,201803,2018,3,정기-환승여객-도착
,,,,,,,,03#109,03,아시아,3,홍콩,6047,1816,03#109,932,201803,2018,3,정기-환승여객-도착
,,,,,,,,04#219,04,미주,4,멕시코,311,60,04#219,31,201803,2018,3,정기-환승여객-도착
,,,,,,,,04#227,04,미주,4,미국,77088,4575,04#227,1252,201803,2018,3,정기-환승여객-도착
,,,,,,,,04#205,04,미주,4,브라질,0,0,04#205,1,201803,2018,3,정기-환승여객-도착
,,,,,,,,04#207,04,미주,4,칠레,0,0,,,201803,2018,3,정기-환승여객-도착
,,,,,,,,04#206,04,미주,4,캐나다,11158,804,04#206,117,201803,2018,3,정기-환승여객-도착
,,,,,,,,04#223,04,미주,4,페루,0,0,,,201803,2018,3,정기-환승여객-도착
,,,,,,,,05#316,05,유럽,5,네덜란드,1536,185,05#316,42,201803,2018,3,정기-환승여객-도착
,,,,,,,,05#317,05,유럽,5,노르웨이,0,0,05#317,13,201803,2018,3,정기-환승여객-도착
,,,,,,,,05#308,05,유럽,5,독일,2716,665,05#308,207,201803,2018,3,정기-환승여객-도착
,,,,,,,,05#331,05,유럽,5,러시아,7917,505,05#331,313,201803,2018,3,정기-환승여객-도착
,,,,,,,,05#313,05,유럽,5,룩셈부르크,0,0,05#313,14,201803,2018,3,정기-환승여객-도착
,,,,,,,,05#303,05,유럽,5,벨기에,0,0,05#303,11,201803,2018,3,정기-환승여객-도착
,,,,,,,,05#321,05,유럽,5,스웨덴,0,0,05#321,9,201803,2018,3,정기-환승여객-도착
,,,,,,,,05#322,05,유럽,5,스위스,220,52,05#322,17,201803,2018,3,정기-환승여객-도착
,,,,,,,,05#320,05,유럽,5,스페인,732,125,05#320,41,201803,2018,3,정기-환승여객-도착
,,,,,,,,05#342,05,유럽,5,아제르바이잔,0,0,05#342,18,201803,2018,3,정기-환승여객-도착
,,,,,,,,05#305,05,유럽,5,영국,4638,391,05#305,91,201803,2018,3,정기-환승여객-도착
,,,,,,,,05#302,05,유럽,5,오스트리아,188,22,05#302,6,201803,2018,3,정기-환승여객-도착
,,,,,,,,05#338,05,유럽,5,우즈베키스탄,819,280,05#338,41,201803,2018,3,정기-환승여객-도착
,,,,,,,,05#312,05,유럽,5,이탈리아,2291,321,05#312,85,201803,2018,3,정기-환승여객-도착
,,,,,,,,05#326,05,유럽,5,체코,559,121,05#326,30,201803,2018,3,정기-환승여객-도착
,,,,,,,,05#149,05,유럽,5,카자흐스탄,589,87,05#149,30,201803,2018,3,정기-환승여객-도착
,,,,,,,,05#136,05,유럽,5,튀르키예,1266,346,05#136,87,201803,2018,3,정기-환승여객-도착
,,,,,,,,05#329,05,유럽,5,폴란드,134,83,05#329,23,201803,2018,3,정기-환승여객-도착
,,,,,,,,05#307,05,유럽,5,프랑스,4696,446,05#307,91,201803,2018,3,정기-환승여객-도착
,,,,,,,,05#306,05,유럽,5,핀란드,165,155,05#306,31,201803,2018,3,정기-환승여객-도착
,,,,,,,,06#227_01,06,대양주,6,괌,1611,723,06#227_01,328,201803,2018,3,정기-환승여객-도착
,,,,,,,,06#407,06,대양주,6,뉴질랜드,1715,144,06#407,29,201803,2018,3,정기-환승여객-도착
,,,,,,,,06#227_00,06,대양주,6,사이판,3736,366,06#227_00,171,201803,2018,3,정기-환승여객-도착
,,,,,,,,06#415,06,대양주,6,팔라우,906,37,06#415,20,201803,2018,3,정기-환승여객-도착
,,,,,,,,06#403,06,대양주,6,피지,1484,38,06#403,13,201803,2018,3,정기-환승여객-도착
,,,,,,,,06#227_02,06,대양주,6,하와이,5353,528,06#227_02,121,201803,2018,3,정기-환승여객-도착
,,,,,,,,06#401,06,대양주,6,호주,3231,432,06#401,84,201803,2018,3,정기-환승여객-도착
,,,,,,,,07#144,07,기타,7,아랍에미레이트,1176,533,07#144,98,201803,2018,3,정기-환승여객-도착
,,,,,,,,07#508,07,기타,7,에티오피아,18,36,07#508,18,201803,2018,3,정기-환승여객-도착
,,,,,,,,07#114,07,기타,7,이스라엘,1287,59,07#114,13,201803,2018,3,정기-환승여객-도착
,,,,,,,,07#130,07,기타,7,카타르,172,171,07#130,54,201803,2018,3,정기-환승여객-도착
,,,,,,,,,,전체 합계,0,,292763,44989,총계,19468,201804,2018,4,정기-환승여객-도착
,,,,,,,,01#115,01,일본,1,일본,53838,8622,01#115,4874,201804,2018,4,정기-환승여객-도착
,,,,,,,,02#141,02,중국,2,중국,39779,8087,02#141,4488,201804,2018,4,정기-환승여객-도착
,,,,,,,,03#125,03,아시아,3,네팔,1027,61,03#125,12,201804,2018,4,정기-환승여객-도착
,,,,,,,,03#107,03,아시아,3,대만,2550,1838,03#107,813,201804,2018,4,정기-환승여객-도착
,,,,,,,,03#120,03,아시아,3,라오스,670,214,03#120,124,201804,2018,4,정기-환승여객-도착
,,,,,,,,03#122,03,아시아,3,마카오,78,261,03#122,183,201804,2018,4,정기-환승여객-도착
,,,,,,,,03#123,03,아시아,3,말레이시아,1298,937,03#123,357,201804,2018,4,정기-환승여객-도착
,,,,,,,,03#124,03,아시아,3,몰디브공화국,95,16,03#124,13,201804,2018,4,정기-환승여객-도착
,,,,,,,,03#143,03,아시아,3,몽골,2221,187,03#143,68,201804,2018,4,정기-환승여객-도착
,,,,,,,,03#106,03,아시아,3,미얀마,802,93,03#106,30,201804,2018,4,정기-환승여객-도착
,,,,,,,,03#137,03,아시아,3,베트남,21623,4377,03#137,1625,201804,2018,4,정기-환승여객-도착
,,,,,,,,03#105,03,아시아,3,브루나이,0,9,03#105,9,201804,2018,4,정기-환승여객-도착
,,,,,,,,03#133,03,아시아,3,스리랑카,201,24,,,201804,2018,4,정기-환승여객-도착
,,,,,,,,03#132,03,아시아,3,싱가포르,2749,813,03#132,270,201804,2018,4,정기-환승여객-도착
,,,,,,,,03#110,03,아시아,3,인도,4837,312,03#110,73,201804,2018,4,정기-환승여객-도착
,,,,,,,,03#111,03,아시아,3,인도네시아,5166,487,03#111,155,201804,2018,4,정기-환승여객-도착
,,,,,,,,03#142,03,아시아,3,캄보디아,2208,237,03#142,89,201804,2018,4,정기-환승여객-도착
,,,,,,,,03#135,03,아시아,3,태국,16680,2443,03#135,781,201804,2018,4,정기-환승여객-도착
,,,,,,,,03#128,03,아시아,3,필리핀,32297,2687,03#128,984,201804,2018,4,정기-환승여객-도착
,,,,,,,,03#109,03,아시아,3,홍콩,5073,1742,03#109,953,201804,2018,4,정기-환승여객-도착
,,,,,,,,04#219,04,미주,4,멕시코,186,48,04#219,33,201804,2018,4,정기-환승여객-도착
,,,,,,,,04#227,04,미주,4,미국,59508,4312,04#227,1274,201804,2018,4,정기-환승여객-도착
,,,,,,,,04#205,04,미주,4,브라질,0,0,04#205,8,201804,2018,4,정기-환승여객-도착
,,,,,,,,04#207,04,미주,4,칠레,0,0,,,201804,2018,4,정기-환승여객-도착
,,,,,,,,04#206,04,미주,4,캐나다,7285,679,04#206,115,201804,2018,4,정기-환승여객-도착
,,,,,,,,04#223,04,미주,4,페루,0,0,,,201804,2018,4,정기-환승여객-도착
,,,,,,,,05#316,05,유럽,5,네덜란드,1027,181,05#316,44,201804,2018,4,정기-환승여객-도착
,,,,,,,,05#317,05,유럽,5,노르웨이,0,0,05#317,13,201804,2018,4,정기-환승여객-도착
,,,,,,,,05#308,05,유럽,5,독일,1392,624,05#308,199,201804,2018,4,정기-환승여객-도착
,,,,,,,,05#331,05,유럽,5,러시아,4974,530,05#331,368,201804,2018,4,정기-환승여객-도착
,,,,,,,,05#313,05,유럽,5,룩셈부르크,0,0,05#313,12,201804,2018,4,정기-환승여객-도착
,,,,,,,,05#303,05,유럽,5,벨기에,0,0,,,201804,2018,4,정기-환승여객-도착
,,,,,,,,05#321,05,유럽,5,스웨덴,0,0,05#321,9,201804,2018,4,정기-환승여객-도착
,,,,,,,,05#322,05,유럽,5,스위스,94,44,05#322,17,201804,2018,4,정기-환승여객-도착
,,,,,,,,05#320,05,유럽,5,스페인,466,140,05#320,50,201804,2018,4,정기-환승여객-도착
,,,,,,,,05#342,05,유럽,5,아제르바이잔,0,0,05#342,17,201804,2018,4,정기-환승여객-도착
,,,,,,,,05#305,05,유럽,5,영국,2376,369,05#305,90,201804,2018,4,정기-환승여객-도착
,,,,,,,,05#302,05,유럽,5,오스트리아,144,63,05#302,17,201804,2018,4,정기-환승여객-도착
,,,,,,,,05#338,05,유럽,5,우즈베키스탄,892,266,05#338,42,201804,2018,4,정기-환승여객-도착
,,,,,,,,05#312,05,유럽,5,이탈리아,1368,351,05#312,93,201804,2018,4,정기-환승여객-도착
,,,,,,,,05#326,05,유럽,5,체코,296,127,05#326,29,201804,2018,4,정기-환승여객-도착
,,,,,,,,05#149,05,유럽,5,카자흐스탄,524,93,05#149,39,201804,2018,4,정기-환승여객-도착
,,,,,,,,05#136,05,유럽,5,튀르키예,1086,376,05#136,92,201804,2018,4,정기-환승여객-도착
,,,,,,,,05#329,05,유럽,5,폴란드,59,74,05#329,21,201804,2018,4,정기-환승여객-도착
,,,,,,,,05#307,05,유럽,5,프랑스,2647,405,05#307,83,201804,2018,4,정기-환승여객-도착
,,,,,,,,05#306,05,유럽,5,핀란드,44,150,05#306,29,201804,2018,4,정기-환승여객-도착
,,,,,,,,06#227_01,06,대양주,6,괌,1344,726,06#227_01,314,201804,2018,4,정기-환승여객-도착
,,,,,,,,06#407,06,대양주,6,뉴질랜드,1310,96,06#407,22,201804,2018,4,정기-환승여객-도착
,,,,,,,,06#227_00,06,대양주,6,사이판,3287,293,06#227_00,143,201804,2018,4,정기-환승여객-도착
,,,,,,,,06#415,06,대양주,6,팔라우,679,33,06#415,18,201804,2018,4,정기-환승여객-도착
,,,,,,,,06#403,06,대양주,6,피지,1382,37,06#403,13,201804,2018,4,정기-환승여객-도착
,,,,,,,,06#227_02,06,대양주,6,하와이,2651,445,06#227_02,112,201804,2018,4,정기-환승여객-도착
,,,,,,,,06#401,06,대양주,6,호주,2357,346,06#401,77,201804,2018,4,정기-환승여객-도착
,,,,,,,,07#144,07,기타,7,아랍에미레이트,732,485,07#144,94,201804,2018,4,정기-환승여객-도착
,,,,,,,,07#508,07,기타,7,에티오피아,6,27,07#508,17,201804,2018,4,정기-환승여객-도착
,,,,,,,,07#114,07,기타,7,이스라엘,1327,52,07#114,13,201804,2018,4,정기-환승여객-도착
,,,,,,,,07#130,07,기타,7,카타르,128,172,07#130,50,201804,2018,4,정기-환승여객-도착
,,,,,,,,,,전체 합계,0,,253933,43979,총계,20171,201805,2018,5,정기-환승여객-도착
,,,,,,,,01#115,01,일본,1,일본,37436,7791,01#115,5045,201805,2018,5,정기-환승여객-도착
,,,,,,,,02#141,02,중국,2,중국,35091,8104,02#141,4768,201805,2018,5,정기-환승여객-도착
,,,,,,,,03#125,03,아시아,3,네팔,815,64,03#125,14,201805,2018,5,정기-환승여객-도착
,,,,,,,,03#107,03,아시아,3,대만,2798,1772,03#107,827,201805,2018,5,정기-환승여객-도착
,,,,,,,,03#120,03,아시아,3,라오스,762,189,03#120,130,201805,2018,5,정기-환승여객-도착
,,,,,,,,03#122,03,아시아,3,마카오,121,259,03#122,185,201805,2018,5,정기-환승여객-도착
,,,,,,,,03#123,03,아시아,3,말레이시아,1113,807,03#123,371,201805,2018,5,정기-환승여객-도착
,,,,,,,,03#124,03,아시아,3,몰디브공화국,111,16,03#124,13,201805,2018,5,정기-환승여객-도착
,,,,,,,,03#143,03,아시아,3,몽골,2474,197,03#143,68,201805,2018,5,정기-환승여객-도착
,,,,,,,,03#106,03,아시아,3,미얀마,827,93,03#106,31,201805,2018,5,정기-환승여객-도착
,,,,,,,,03#137,03,아시아,3,베트남,16171,3739,03#137,1704,201805,2018,5,정기-환승여객-도착
,,,,,,,,03#105,03,아시아,3,브루나이,0,6,03#105,9,201805,2018,5,정기-환승여객-도착
,,,,,,,,03#133,03,아시아,3,스리랑카,223,24,,,201805,2018,5,정기-환승여객-도착
,,,,,,,,03#132,03,아시아,3,싱가포르,2780,792,03#132,275,201805,2018,5,정기-환승여객-도착
,,,,,,,,03#110,03,아시아,3,인도,4460,256,03#110,74,201805,2018,5,정기-환승여객-도착
,,,,,,,,03#111,03,아시아,3,인도네시아,3756,429,03#111,149,201805,2018,5,정기-환승여객-도착
,,,,,,,,03#142,03,아시아,3,캄보디아,1881,240,03#142,95,201805,2018,5,정기-환승여객-도착
,,,,,,,,03#135,03,아시아,3,태국,12416,2233,03#135,829,201805,2018,5,정기-환승여객-도착
,,,,,,,,03#128,03,아시아,3,필리핀,29149,2361,03#128,835,201805,2018,5,정기-환승여객-도착
,,,,,,,,03#109,03,아시아,3,홍콩,5769,1678,03#109,971,201805,2018,5,정기-환승여객-도착
,,,,,,,,04#219,04,미주,4,멕시코,182,52,04#219,34,201805,2018,5,정기-환승여객-도착
,,,,,,,,04#227,04,미주,4,미국,60262,5185,04#227,1354,201805,2018,5,정기-환승여객-도착
,,,,,,,,04#205,04,미주,4,브라질,0,0,04#205,9,201805,2018,5,정기-환승여객-도착
,,,,,,,,04#207,04,미주,4,칠레,0,0,,,201805,2018,5,정기-환승여객-도착
