last_yearmonth,this_yearmonth,sn_gubun,pass_gubun,carge_gubun,area_gubun,arvl_type,nation_gubun,nation_code,area_code,area_name,area_listorder,nation_name,pass,cargo,nation_code_b,flight_cnt,year_month,year,month,category_name
,,,,,,,,03#111,03,아시아,3,인도네시아,24513,505,03#111,152,201802,2018,2,정기-유임여객-출발
,,,,,,,,03#142,03,아시아,3,캄보디아,18488,295,03#142,147,201802,2018,2,정기-유임여객-출발
,,,,,,,,03#135,03,아시아,3,태국,163745,2459,03#135,795,201802,2018,2,정기-유임여객-출발
,,,,,,,,03#128,03,아시아,3,필리핀,162481,2752,03#128,989,201802,2018,2,정기-유임여객-출발
,,,,,,,,03#109,03,아시아,3,홍콩,142477,1991,03#109,836,201802,2018,2,정기-유임여객-출발
,,,,,,,,04#219,04,미주,4,멕시코,2588,50,04#219,26,201802,2018,2,정기-유임여객-출발
,,,,,,,,04#227,04,미주,4,미국,96314,3836,04#227,1002,201802,2018,2,정기-유임여객-출발
,,,,,,,,04#206,04,미주,4,캐나다,16659,772,04#206,104,201802,2018,2,정기-유임여객-출발
,,,,,,,,05#316,05,유럽,5,네덜란드,8800,171,05#316,40,201802,2018,2,정기-유임여객-출발
,,,,,,,,05#317,05,유럽,5,노르웨이,0,0,05#317,11,201802,2018,2,정기-유임여객-출발
,,,,,,,,05#308,05,유럽,5,독일,27092,548,05#308,174,201802,2018,2,정기-유임여객-출발
,,,,,,,,05#331,05,유럽,5,러시아,27308,547,05#331,277,201802,2018,2,정기-유임여객-출발
,,,,,,,,05#313,05,유럽,5,룩셈부르크,0,0,05#313,11,201802,2018,2,정기-유임여객-출발
,,,,,,,,05#303,05,유럽,5,벨기에,0,0,05#303,3,201802,2018,2,정기-유임여객-출발
,,,,,,,,05#321,05,유럽,5,스웨덴,0,0,05#321,7,201802,2018,2,정기-유임여객-출발
,,,,,,,,05#322,05,유럽,5,스위스,1580,65,05#322,16,201802,2018,2,정기-유임여객-출발
,,,,,,,,05#320,05,유럽,5,스페인,5605,90,05#320,36,201802,2018,2,정기-유임여객-출발
,,,,,,,,05#342,05,유럽,5,아제르바이잔,0,0,05#342,13,201802,2018,2,정기-유임여객-출발
,,,,,,,,05#305,05,유럽,5,영국,17152,386,05#305,84,201802,2018,2,정기-유임여객-출발
,,,,,,,,05#302,05,유럽,5,오스트리아,1793,56,05#302,12,201802,2018,2,정기-유임여객-출발
,,,,,,,,05#338,05,유럽,5,우즈베키스탄,6161,228,05#338,36,201802,2018,2,정기-유임여객-출발
,,,,,,,,05#312,05,유럽,5,이탈리아,14860,257,05#312,75,201802,2018,2,정기-유임여객-출발
,,,,,,,,05#326,05,유럽,5,체코,5232,98,05#326,28,201802,2018,2,정기-유임여객-출발
,,,,,,,,05#149,05,유럽,5,카자흐스탄,3723,81,05#149,24,201802,2018,2,정기-유임여객-출발
,,,,,,,,05#136,05,유럽,5,튀르키예,16039,291,05#136,74,201802,2018,2,정기-유임여객-출발
,,,,,,,,05#329,05,유럽,5,폴란드,3771,81,05#329,20,201802,2018,2,정기-유임여객-출발
,,,,,,,,05#307,05,유럽,5,프랑스,19170,363,05#307,83,201802,2018,2,정기-유임여객-출발
,,,,,,,,05#306,05,유럽,5,핀란드,6893,158,05#306,28,201802,2018,2,정기-유임여객-출발
,,,,,,,,06#227_01,06,대양주,6,괌,58741,602,06#227_01,324,201802,2018,2,정기-유임여객-출발
,,,,,,,,06#407,06,대양주,6,뉴질랜드,6181,157,06#407,28,201802,2018,2,정기-유임여객-출발
,,,,,,,,06#227_00,06,대양주,6,사이판,23194,300,06#227_00,158,201802,2018,2,정기-유임여객-출발
,,,,,,,,06#415,06,대양주,6,팔라우,1166,35,06#415,24,201802,2018,2,정기-유임여객-출발
,,,,,,,,06#403,06,대양주,6,피지,545,39,06#403,12,201802,2018,2,정기-유임여객-출발
,,,,,,,,06#227_02,06,대양주,6,하와이,25468,491,06#227_02,144,201802,2018,2,정기-유임여객-출발
,,,,,,,,06#401,06,대양주,6,호주,21804,461,06#401,84,201802,2018,2,정기-유임여객-출발
,,,,,,,,07#144,07,기타,7,아랍에미레이트,23155,465,07#144,88,201802,2018,2,정기-유임여객-출발
,,,,,,,,07#508,07,기타,7,에티오피아,1378,52,07#508,16,201802,2018,2,정기-유임여객-출발
,,,,,,,,07#114,07,기타,7,이스라엘,1636,41,07#114,12,201802,2018,2,정기-유임여객-출발
,,,,,,,,07#130,07,기타,7,카타르,8530,170,07#130,48,201802,2018,2,정기-유임여객-출발
,,,,,,,,07#118,07,기타,7,한국,0,0,,,201802,2018,2,정기-유임여객-출발
,,,,,,,,,,전체 합계,0,,3015949,46624,총계,19836,201803,2018,3,정기-유임여객-출발
,,,,,,,,01#115,01,일본,1,일본,858231,8840,01#115,5072,201803,2018,3,정기-유임여객-출발
,,,,,,,,02#141,02,중국,2,중국,558797,9013,02#141,4468,201803,2018,3,정기-유임여객-출발
,,,,,,,,03#125,03,아시아,3,네팔,1815,81,03#125,17,201803,2018,3,정기-유임여객-출발
,,,,,,,,03#107,03,아시아,3,대만,156764,2141,03#107,875,201803,2018,3,정기-유임여객-출발
,,,,,,,,03#120,03,아시아,3,라오스,22245,252,03#120,155,201803,2018,3,정기-유임여객-출발
,,,,,,,,03#122,03,아시아,3,마카오,27423,222,03#122,180,201803,2018,3,정기-유임여객-출발
,,,,,,,,03#123,03,아시아,3,말레이시아,77662,1003,03#123,389,201803,2018,3,정기-유임여객-출발
,,,,,,,,03#124,03,아시아,3,몰디브공화국,1009,16,03#124,13,201803,2018,3,정기-유임여객-출발
,,,,,,,,03#143,03,아시아,3,몽골,10168,267,03#143,71,201803,2018,3,정기-유임여객-출발
,,,,,,,,03#106,03,아시아,3,미얀마,4675,112,03#106,31,201803,2018,3,정기-유임여객-출발
,,,,,,,,03#137,03,아시아,3,베트남,273934,3586,03#137,1560,201803,2018,3,정기-유임여객-출발
,,,,,,,,03#105,03,아시아,3,브루나이,774,14,03#105,9,201803,2018,3,정기-유임여객-출발
,,,,,,,,03#133,03,아시아,3,스리랑카,1309,34,,,201803,2018,3,정기-유임여객-출발
,,,,,,,,03#132,03,아시아,3,싱가포르,53559,874,03#132,281,201803,2018,3,정기-유임여객-출발
,,,,,,,,03#110,03,아시아,3,인도,7822,207,03#110,82,201803,2018,3,정기-유임여객-출발
,,,,,,,,03#111,03,아시아,3,인도네시아,25030,537,03#111,154,201803,2018,3,정기-유임여객-출발
,,,,,,,,03#142,03,아시아,3,캄보디아,18213,320,03#142,141,201803,2018,3,정기-유임여객-출발
,,,,,,,,03#135,03,아시아,3,태국,164884,2443,03#135,838,201803,2018,3,정기-유임여객-출발
,,,,,,,,03#128,03,아시아,3,필리핀,153623,2928,03#128,1070,201803,2018,3,정기-유임여객-출발
,,,,,,,,03#109,03,아시아,3,홍콩,145944,2126,03#109,964,201803,2018,3,정기-유임여객-출발
,,,,,,,,04#219,04,미주,4,멕시코,2637,62,04#219,31,201803,2018,3,정기-유임여객-출발
,,,,,,,,04#227,04,미주,4,미국,99122,4540,04#227,1176,201803,2018,3,정기-유임여객-출발
,,,,,,,,04#205,04,미주,4,브라질,0,0,04#205,2,201803,2018,3,정기-유임여객-출발
,,,,,,,,04#206,04,미주,4,캐나다,18242,926,04#206,117,201803,2018,3,정기-유임여객-출발
,,,,,,,,05#316,05,유럽,5,네덜란드,8789,171,05#316,43,201803,2018,3,정기-유임여객-출발
,,,,,,,,05#317,05,유럽,5,노르웨이,0,0,05#317,13,201803,2018,3,정기-유임여객-출발
,,,,,,,,05#308,05,유럽,5,독일,33037,616,05#308,203,201803,2018,3,정기-유임여객-출발
,,,,,,,,05#331,05,유럽,5,러시아,27320,552,05#331,312,201803,2018,3,정기-유임여객-출발
,,,,,,,,05#313,05,유럽,5,룩셈부르크,0,0,05#313,15,201803,2018,3,정기-유임여객-출발
,,,,,,,,05#303,05,유럽,5,벨기에,0,0,05#303,10,201803,2018,3,정기-유임여객-출발
,,,,,,,,05#321,05,유럽,5,스웨덴,0,0,05#321,8,201803,2018,3,정기-유임여객-출발
,,,,,,,,05#322,05,유럽,5,스위스,1043,21,05#322,18,201803,2018,3,정기-유임여객-출발
,,,,,,,,05#320,05,유럽,5,스페인,5903,105,05#320,42,201803,2018,3,정기-유임여객-출발
,,,,,,,,05#342,05,유럽,5,아제르바이잔,0,0,05#342,18,201803,2018,3,정기-유임여객-출발
,,,,,,,,05#305,05,유럽,5,영국,17235,396,05#305,91,201803,2018,3,정기-유임여객-출발
,,,,,,,,05#302,05,유럽,5,오스트리아,2207,49,05#302,5,201803,2018,3,정기-유임여객-출발
,,,,,,,,05#338,05,유럽,5,우즈베키스탄,6408,252,05#338,40,201803,2018,3,정기-유임여객-출발
,,,,,,,,05#312,05,유럽,5,이탈리아,15190,280,05#312,86,201803,2018,3,정기-유임여객-출발
,,,,,,,,05#326,05,유럽,5,체코,6027,111,05#326,30,201803,2018,3,정기-유임여객-출발
,,,,,,,,05#149,05,유럽,5,카자흐스탄,4128,88,05#149,30,201803,2018,3,정기-유임여객-출발
,,,,,,,,05#136,05,유럽,5,튀르키예,17976,323,05#136,87,201803,2018,3,정기-유임여객-출발
,,,,,,,,05#329,05,유럽,5,폴란드,4324,80,05#329,23,201803,2018,3,정기-유임여객-출발
,,,,,,,,05#307,05,유럽,5,프랑스,19588,378,05#307,92,201803,2018,3,정기-유임여객-출발
,,,,,,,,05#306,05,유럽,5,핀란드,8600,156,05#306,31,201803,2018,3,정기-유임여객-출발
,,,,,,,,06#227_01,06,대양주,6,괌,50968,544,06#227_01,326,201803,2018,3,정기-유임여객-출발
,,,,,,,,06#407,06,대양주,6,뉴질랜드,5247,106,06#407,29,201803,2018,3,정기-유임여객-출발
,,,,,,,,06#227_00,06,대양주,6,사이판,24835,302,06#227_00,170,201803,2018,3,정기-유임여객-출발
,,,,,,,,06#415,06,대양주,6,팔라우,1077,32,06#415,19,201803,2018,3,정기-유임여객-출발
,,,,,,,,06#403,06,대양주,6,피지,638,42,06#403,13,201803,2018,3,정기-유임여객-출발
,,,,,,,,06#227_02,06,대양주,6,하와이,16758,393,06#227_02,119,201803,2018,3,정기-유임여객-출발
,,,,,,,,06#401,06,대양주,6,호주,19443,354,06#401,84,201803,2018,3,정기-유임여객-출발
,,,,,,,,07#144,07,기타,7,아랍에미레이트,24657,485,07#144,98,201803,2018,3,정기-유임여객-출발
,,,,,,,,07#508,07,기타,7,에티오피아,1107,41,07#508,18,201803,2018,3,정기-유임여객-출발
,,,,,,,,07#114,07,기타,7,이스라엘,1322,42,07#114,14,201803,2018,3,정기-유임여객-출발
,,,,,,,,07#130,07,기타,7,카타르,8240,162,07#130,53,201803,2018,3,정기-유임여객-출발
,,,,,,,,,,전체 합계,0,,3135271,46526,총계,19451,201804,2018,4,정기-유임여객-출발
,,,,,,,,01#115,01,일본,1,일본,809071,7485,01#115,4873,201804,2018,4,정기-유임여객-출발
,,,,,,,,02#141,02,중국,2,중국,603141,9171,02#141,4535,201804,2018,4,정기-유임여객-출발
,,,,,,,,03#125,03,아시아,3,네팔,2036,73,03#125,13,201804,2018,4,정기-유임여객-출발
,,,,,,,,03#107,03,아시아,3,대만,170292,2395,03#107,812,201804,2018,4,정기-유임여객-출발
,,,,,,,,03#120,03,아시아,3,라오스,17604,207,03#120,125,201804,2018,4,정기-유임여객-출발
,,,,,,,,03#122,03,아시아,3,마카오,29355,251,03#122,182,201804,2018,4,정기-유임여객-출발
,,,,,,,,03#123,03,아시아,3,말레이시아,80879,1083,03#123,359,201804,2018,4,정기-유임여객-출발
,,,,,,,,03#124,03,아시아,3,몰디브공화국,830,15,03#124,12,201804,2018,4,정기-유임여객-출발
,,,,,,,,03#143,03,아시아,3,몽골,10777,264,03#143,69,201804,2018,4,정기-유임여객-출발
,,,,,,,,03#106,03,아시아,3,미얀마,3984,107,03#106,30,201804,2018,4,정기-유임여객-출발
,,,,,,,,03#137,03,아시아,3,베트남,292335,3655,03#137,1624,201804,2018,4,정기-유임여객-출발
,,,,,,,,03#105,03,아시아,3,브루나이,643,12,03#105,9,201804,2018,4,정기-유임여객-출발
,,,,,,,,03#133,03,아시아,3,스리랑카,1187,38,,,201804,2018,4,정기-유임여객-출발
,,,,,,,,03#132,03,아시아,3,싱가포르,61421,1006,03#132,276,201804,2018,4,정기-유임여객-출발
,,,,,,,,03#110,03,아시아,3,인도,6464,156,03#110,72,201804,2018,4,정기-유임여객-출발
,,,,,,,,03#111,03,아시아,3,인도네시아,31378,626,03#111,155,201804,2018,4,정기-유임여객-출발
,,,,,,,,03#142,03,아시아,3,캄보디아,12323,232,03#142,89,201804,2018,4,정기-유임여객-출발
,,,,,,,,03#135,03,아시아,3,태국,164818,2404,03#135,780,201804,2018,4,정기-유임여객-출발
,,,,,,,,03#128,03,아시아,3,필리핀,149494,2779,03#128,979,201804,2018,4,정기-유임여객-출발
,,,,,,,,03#109,03,아시아,3,홍콩,174515,2457,03#109,987,201804,2018,4,정기-유임여객-출발
,,,,,,,,04#219,04,미주,4,멕시코,2947,64,04#219,32,201804,2018,4,정기-유임여객-출발
,,,,,,,,04#227,04,미주,4,미국,117723,4548,04#227,1190,201804,2018,4,정기-유임여객-출발
,,,,,,,,04#205,04,미주,4,브라질,0,0,04#205,8,201804,2018,4,정기-유임여객-출발
,,,,,,,,04#206,04,미주,4,캐나다,18193,963,04#206,115,201804,2018,4,정기-유임여객-출발
,,,,,,,,05#316,05,유럽,5,네덜란드,9846,183,05#316,43,201804,2018,4,정기-유임여객-출발
,,,,,,,,05#317,05,유럽,5,노르웨이,0,0,05#317,11,201804,2018,4,정기-유임여객-출발
,,,,,,,,05#308,05,유럽,5,독일,35812,643,05#308,195,201804,2018,4,정기-유임여객-출발
,,,,,,,,05#331,05,유럽,5,러시아,38871,653,05#331,369,201804,2018,4,정기-유임여객-출발
,,,,,,,,05#313,05,유럽,5,룩셈부르크,0,0,05#313,12,201804,2018,4,정기-유임여객-출발
,,,,,,,,05#321,05,유럽,5,스웨덴,0,0,05#321,9,201804,2018,4,정기-유임여객-출발
,,,,,,,,05#322,05,유럽,5,스위스,2071,38,05#322,13,201804,2018,4,정기-유임여객-출발
,,,,,,,,05#320,05,유럽,5,스페인,7614,126,05#320,49,201804,2018,4,정기-유임여객-출발
,,,,,,,,05#342,05,유럽,5,아제르바이잔,0,0,05#342,17,201804,2018,4,정기-유임여객-출발
,,,,,,,,05#305,05,유럽,5,영국,19335,473,05#305,90,201804,2018,4,정기-유임여객-출발
,,,,,,,,05#302,05,유럽,5,오스트리아,3937,71,05#302,18,201804,2018,4,정기-유임여객-출발
,,,,,,,,05#338,05,유럽,5,우즈베키스탄,7570,278,05#338,43,201804,2018,4,정기-유임여객-출발
,,,,,,,,05#312,05,유럽,5,이탈리아,19769,334,05#312,93,201804,2018,4,정기-유임여객-출발
,,,,,,,,05#326,05,유럽,5,체코,7139,125,05#326,28,201804,2018,4,정기-유임여객-출발
,,,,,,,,05#149,05,유럽,5,카자흐스탄,5322,104,05#149,39,201804,2018,4,정기-유임여객-출발
,,,,,,,,05#136,05,유럽,5,튀르키예,20791,360,05#136,92,201804,2018,4,정기-유임여객-출발
,,,,,,,,05#329,05,유럽,5,폴란드,4874,83,05#329,21,201804,2018,4,정기-유임여객-출발
,,,,,,,,05#307,05,유럽,5,프랑스,21079,389,05#307,82,201804,2018,4,정기-유임여객-출발
,,,,,,,,05#306,05,유럽,5,핀란드,9365,156,05#306,29,201804,2018,4,정기-유임여객-출발
,,,,,,,,06#227_01,06,대양주,6,괌,56013,573,06#227_01,313,201804,2018,4,정기-유임여객-출발
,,,,,,,,06#407,06,대양주,6,뉴질랜드,4114,89,06#407,22,201804,2018,4,정기-유임여객-출발
,,,,,,,,06#227_00,06,대양주,6,사이판,22101,258,06#227_00,143,201804,2018,4,정기-유임여객-출발
,,,,,,,,06#415,06,대양주,6,팔라우,1278,32,06#415,18,201804,2018,4,정기-유임여객-출발
,,,,,,,,06#403,06,대양주,6,피지,700,40,06#403,13,201804,2018,4,정기-유임여객-출발
,,,,,,,,06#227_02,06,대양주,6,하와이,18214,376,06#227_02,112,201804,2018,4,정기-유임여객-출발
,,,,,,,,06#401,06,대양주,6,호주,17731,327,06#401,77,201804,2018,4,정기-유임여객-출발
,,,,,,,,07#144,07,기타,7,아랍에미레이트,27988,548,07#144,94,201804,2018,4,정기-유임여객-출발
,,,,,,,,07#508,07,기타,7,에티오피아,1169,40,07#508,17,201804,2018,4,정기-유임여객-출발
,,,,,,,,07#114,07,기타,7,이스라엘,1368,54,07#114,12,201804,2018,4,정기-유임여객-출발
,,,,,,,,07#130,07,기타,7,카타르,9790,186,07#130,51,201804,2018,4,정기-유임여객-출발
,,,,,,,,07#118,07,기타,7,한국,0,0,,,201804,2018,4,정기-유임여객-출발
,,,,,,,,,,전체 합계,0,,3151867,44390,총계,20193,201805,2018,5,정기-유임여객-출발
,,,,,,,,01#115,01,일본,1,일본,822416,7259,01#115,5040,201805,2018,5,정기-유임여객-출발
,,,,,,,,02#141,02,중국,2,중국,636630,9394,02#141,4830,201805,2018,5,정기-유임여객-출발
,,,,,,,,03#125,03,아시아,3,네팔,1446,55,03#125,13,201805,2018,5,정기-유임여객-출발
,,,,,,,,03#107,03,아시아,3,대만,161009,2074,03#107,829,201805,2018,5,정기-유임여객-출발
,,,,,,,,03#120,03,아시아,3,라오스,15951,171,03#120,130,201805,2018,5,정기-유임여객-출발
,,,,,,,,03#122,03,아시아,3,마카오,28981,234,03#122,186,201805,2018,5,정기-유임여객-출발
,,,,,,,,03#123,03,아시아,3,말레이시아,72836,877,03#123,371,201805,2018,5,정기-유임여객-출발
,,,,,,,,03#124,03,아시아,3,몰디브공화국,832,13,03#124,14,201805,2018,5,정기-유임여객-출발
,,,,,,,,03#143,03,아시아,3,몽골,12345,284,03#143,70,201805,2018,5,정기-유임여객-출발
,,,,,,,,03#106,03,아시아,3,미얀마,3540,89,03#106,31,201805,2018,5,정기-유임여객-출발
,,,,,,,,03#137,03,아시아,3,베트남,275712,3366,03#137,1699,201805,2018,5,정기-유임여객-출발
,,,,,,,,03#105,03,아시아,3,브루나이,398,7,03#105,9,201805,2018,5,정기-유임여객-출발
,,,,,,,,03#133,03,아시아,3,스리랑카,1221,39,,,201805,2018,5,정기-유임여객-출발
,,,,,,,,03#132,03,아시아,3,싱가포르,57105,860,03#132,279,201805,2018,5,정기-유임여객-출발
,,,,,,,,03#110,03,아시아,3,인도,6165,147,03#110,75,201805,2018,5,정기-유임여객-출발
,,,,,,,,03#111,03,아시아,3,인도네시아,27668,511,03#111,150,201805,2018,5,정기-유임여객-출발
,,,,,,,,03#142,03,아시아,3,캄보디아,10955,192,03#142,96,201805,2018,5,정기-유임여객-출발
,,,,,,,,03#135,03,아시아,3,태국,158766,2091,03#135,837,201805,2018,5,정기-유임여객-출발
,,,,,,,,03#128,03,아시아,3,필리핀,136272,2352,03#128,839,201805,2018,5,정기-유임여객-출발
,,,,,,,,03#109,03,아시아,3,홍콩,160153,2042,03#109,1013,201805,2018,5,정기-유임여객-출발
,,,,,,,,04#219,04,미주,4,멕시코,2716,59,04#219,36,201805,2018,5,정기-유임여객-출발
,,,,,,,,04#227,04,미주,4,미국,133930,4685,04#227,1260,201805,2018,5,정기-유임여객-출발
,,,,,,,,04#205,04,미주,4,브라질,0,0,04#205,9,201805,2018,5,정기-유임여객-출발
,,,,,,,,04#206,04,미주,4,캐나다,22839,975,04#206,123,201805,2018,5,정기-유임여객-출발
,,,,,,,,05#316,05,유럽,5,네덜란드,10531,183,05#316,45,201805,2018,5,정기-유임여객-출발
,,,,,,,,05#317,05,유럽,5,노르웨이,0,0,05#317,11,201805,2018,5,정기-유임여객-출발
